,State,DeathsFromPneumoniaAndInfluenza,Year,Week,Quarter,Month
15977,NM,34.0,2013,1,1,1
15978,NM,47.0,2013,2,1,1
15979,NM,37.0,2013,3,1,1
15980,NM,37.0,2013,4,1,1
15981,NM,26.0,2013,5,1,2
15982,NM,25.0,2013,6,1,2
15983,NM,29.0,2013,7,1,2
15984,NM,35.0,2013,8,1,2
15985,NM,48.0,2013,9,1,3
15986,NM,37.0,2013,10,1,3
15987,NM,34.0,2013,11,1,3
15988,NM,32.0,2013,12,1,3
15989,NM,31.0,2013,13,1,3
15990,NM,26.0,2013,14,2,4
15991,NM,20.0,2013,15,2,4
15992,NM,29.0,2013,16,2,4
15993,NM,44.0,2013,17,2,4
15994,NM,27.0,2013,18,2,5
15995,NM,19.0,2013,19,2,5
15996,NM,17.0,2013,20,2,5
15997,NM,28.0,2013,21,2,5
15998,NM,16.0,2013,22,2,6
15999,NM,18.0,2013,23,2,6
16000,NM,14.0,2013,24,2,6
16001,NM,19.0,2013,25,2,6
16002,NM,11.0,2013,26,2,6
16003,NM,18.0,2013,27,3,7
16004,NM,16.0,2013,28,3,7
16005,NM,20.0,2013,29,3,7
16006,NM,15.0,2013,30,3,7
16007,NM,22.0,2013,31,3,8
16008,NM,14.0,2013,32,3,8
16009,NM,18.0,2013,33,3,8
16010,NM,17.0,2013,34,3,8
16011,NM,22.0,2013,35,3,8
16012,NM,18.0,2013,36,3,9
16013,NM,18.0,2013,37,3,9
16014,NM,20.0,2013,38,3,9
16015,NM,20.0,2013,39,3,9
16016,NM,13.0,2013,40,4,10
16017,NM,22.0,2013,41,4,10
16018,NM,22.0,2013,42,4,10
16019,NM,24.0,2013,43,4,10
16020,NM,15.0,2013,44,4,11
16021,NM,27.0,2013,45,4,11
16022,NM,12.0,2013,46,4,11
16023,NM,27.0,2013,47,4,11
16024,NM,19.0,2013,48,4,11
16025,NM,19.0,2013,49,4,12
16026,NM,22.0,2013,50,4,12
16027,NM,34.0,2013,51,4,12
16028,NM,19.0,2013,52,4,12
16029,NM,47.0,2014,1,1,1
16030,NM,48.0,2014,2,1,1
16031,NM,41.0,2014,3,1,1
16032,NM,52.0,2014,4,1,1
16033,NM,34.0,2014,5,1,2
16034,NM,28.0,2014,6,1,2
16035,NM,43.0,2014,7,1,2
16036,NM,35.0,2014,8,1,2
16037,NM,38.0,2014,9,1,3
16038,NM,41.0,2014,10,1,3
16039,NM,36.0,2014,11,1,3
16040,NM,20.0,2014,12,1,3
16041,NM,26.0,2014,13,1,3
16042,NM,26.0,2014,14,2,4
16043,NM,29.0,2014,15,2,4
16044,NM,30.0,2014,16,2,4
16045,NM,26.0,2014,17,2,4
16046,NM,17.0,2014,18,2,5
16047,NM,31.0,2014,19,2,5
16048,NM,23.0,2014,20,2,5
16049,NM,21.0,2014,21,2,5
16050,NM,25.0,2014,22,2,5
16051,NM,23.0,2014,23,2,6
16052,NM,16.0,2014,24,2,6
16053,NM,19.0,2014,25,2,6
16054,NM,17.0,2014,26,2,6
16055,NM,14.0,2014,27,3,7
16056,NM,15.0,2014,28,3,7
16057,NM,23.0,2014,29,3,7
16058,NM,25.0,2014,30,3,7
16059,NM,16.0,2014,31,3,8
16060,NM,15.0,2014,32,3,8
16061,NM,21.0,2014,33,3,8
16062,NM,17.0,2014,34,3,8
16063,NM,20.0,2014,35,3,8
16064,NM,24.0,2014,36,3,9
16065,NM,22.0,2014,37,3,9
16066,NM,23.0,2014,38,3,9
16067,NM,15.0,2014,39,3,9
16068,NM,31.0,2014,40,4,10
16069,NM,27.0,2014,41,4,10
16070,NM,22.0,2014,42,4,10
16071,NM,23.0,2014,43,4,10
16072,NM,26.0,2014,44,4,11
16073,NM,20.0,2014,45,4,11
16074,NM,14.0,2014,46,4,11
16075,NM,23.0,2014,47,4,11
16076,NM,19.0,2014,48,4,11
16077,NM,24.0,2014,49,4,12
16078,NM,27.0,2014,50,4,12
16079,NM,21.0,2014,51,4,12
16080,NM,27.0,2014,52,4,12
16081,NM,47.0,2014,53,4,1
16082,NM,42.0,2015,1,1,1
16083,NM,41.0,2015,2,1,1
16084,NM,37.0,2015,3,1,1
16085,NM,38.0,2015,4,1,1
16086,NM,32.0,2015,5,1,1
16087,NM,32.0,2015,6,1,2
16088,NM,32.0,2015,7,1,2
16089,NM,27.0,2015,8,1,2
16090,NM,38.0,2015,9,1,2
16091,NM,35.0,2015,10,1,3
16092,NM,31.0,2015,11,1,3
16093,NM,36.0,2015,12,1,3
16094,NM,20.0,2015,13,1,3
16095,NM,26.0,2015,14,2,4
16096,NM,27.0,2015,15,2,4
16097,NM,26.0,2015,16,2,4
16098,NM,22.0,2015,17,2,4
16099,NM,23.0,2015,18,2,5
16100,NM,17.0,2015,19,2,5
16101,NM,19.0,2015,20,2,5
16102,NM,18.0,2015,21,2,5
16103,NM,29.0,2015,22,2,5
16104,NM,31.0,2015,23,2,6
16105,NM,23.0,2015,24,2,6
16106,NM,20.0,2015,25,2,6
16107,NM,23.0,2015,26,2,6
16108,NM,18.0,2015,27,3,7
16109,NM,16.0,2015,28,3,7
16110,NM,17.0,2015,29,3,7
16111,NM,20.0,2015,30,3,7
16112,NM,20.0,2015,31,3,8
16113,NM,17.0,2015,32,3,8
16114,NM,17.0,2015,33,3,8
16115,NM,21.0,2015,34,3,8
16116,NM,16.0,2015,35,3,8
16117,NM,25.0,2015,36,3,9
16118,NM,26.0,2015,37,3,9
16119,NM,16.0,2015,38,3,9
16120,NM,21.0,2015,39,3,9
16121,NM,25.0,2015,40,4,10
16122,NM,22.0,2015,41,4,10
16123,NM,20.0,2015,42,4,10
16124,NM,13.0,2015,43,4,10
16125,NM,25.0,2015,44,4,10
16126,NM,30.0,2015,45,4,11
16127,NM,26.0,2015,46,4,11
16128,NM,19.0,2015,47,4,11
16129,NM,31.0,2015,48,4,11
16130,NM,19.0,2015,49,4,12
16131,NM,18.0,2015,50,4,12
16132,NM,24.0,2015,51,4,12
16133,NM,28.0,2015,52,4,12
16134,NM,36.0,2016,1,1,1
16135,NM,30.0,2016,2,1,1
16136,NM,36.0,2016,3,1,1
16137,NM,34.0,2016,4,1,1
16138,NM,17.0,2016,5,1,1
16139,NM,29.0,2016,6,1,2
16140,NM,39.0,2016,7,1,2
16141,NM,33.0,2016,8,1,2
16142,NM,34.0,2016,9,1,2
16143,NM,49.0,2016,10,1,3
16144,NM,45.0,2016,11,1,3
16145,NM,39.0,2016,12,1,3
16146,NM,39.0,2016,13,1,3
16147,NM,38.0,2016,14,2,4
16148,NM,25.0,2016,15,2,4
16149,NM,21.0,2016,16,2,4
16150,NM,21.0,2016,17,2,4
16151,NM,22.0,2016,18,2,4
16152,NM,33.0,2016,19,2,5
16153,NM,24.0,2016,20,2,5
16154,NM,23.0,2016,21,2,5
16155,NM,31.0,2016,22,2,5
16156,NM,26.0,2016,23,2,6
16157,NM,15.0,2016,24,2,6
16158,NM,25.0,2016,25,2,6
16159,NM,21.0,2016,26,2,6
16160,NM,18.0,2016,27,3,7
16161,NM,21.0,2016,28,3,7
16162,NM,18.0,2016,29,3,7
16163,NM,14.0,2016,30,3,7
16164,NM,18.0,2016,31,3,7
16165,NM,14.0,2016,32,3,8
16166,NM,23.0,2016,33,3,8
16167,NM,17.0,2016,34,3,8
16168,NM,21.0,2016,35,3,8
16169,NM,16.0,2016,36,3,9
16170,NM,24.0,2016,37,3,9
16171,NM,22.0,2016,38,3,9
16172,NM,23.0,2016,39,3,9
16173,NM,15.0,2016,40,4,10
16174,NM,18.0,2016,41,4,10
16175,NM,27.0,2016,42,4,10
16176,NM,18.0,2016,43,4,10
16177,NM,16.0,2016,44,4,10
16178,NM,27.0,2016,45,4,11
16179,NM,15.0,2016,46,4,11
16180,NM,17.0,2016,47,4,11
16181,NM,27.0,2016,48,4,11
16182,NM,25.0,2016,49,4,12
16183,NM,27.0,2016,50,4,12
16184,NM,22.0,2016,51,4,12
16185,NM,28.0,2016,52,4,12
16186,NM,25.0,2017,1,1,1
16187,NM,22.0,2017,2,1,1
16188,NM,35.0,2017,3,1,1
16189,NM,35.0,2017,4,1,1
16190,NM,28.0,2017,5,1,1
16191,NM,40.0,2017,6,1,2
16192,NM,40.0,2017,7,1,2
16193,NM,44.0,2017,8,1,2
16194,NM,37.0,2017,9,1,2
16195,NM,39.0,2017,10,1,3
16196,NM,32.0,2017,11,1,3
16197,NM,29.0,2017,12,1,3
16198,NM,31.0,2017,13,1,3
16199,NM,22.0,2017,14,2,4
16200,NM,28.0,2017,15,2,4
16201,NM,18.0,2017,16,2,4
16202,NM,30.0,2017,17,2,4
16203,NM,19.0,2017,18,2,4
16204,NM,26.0,2017,19,2,5
16205,NM,26.0,2017,20,2,5
16206,NM,21.0,2017,21,2,5
16207,NM,20.0,2017,22,2,5
16208,NM,18.0,2017,23,2,6
16209,NM,20.0,2017,24,2,6
16210,NM,21.0,2017,25,2,6
16211,NM,17.0,2017,26,2,6
16212,NM,9.0,2017,27,3,7
16213,NM,20.0,2017,28,3,7
16214,NM,17.0,2017,29,3,7
16215,NM,16.0,2017,30,3,7
16216,NM,19.0,2017,31,3,7
16217,NM,15.0,2017,32,3,8
16218,NM,16.0,2017,33,3,8
16219,NM,13.0,2017,34,3,8
16220,NM,12.0,2017,35,3,8
16221,NM,22.0,2017,36,3,9
16222,NM,20.0,2017,37,3,9
16223,NM,23.0,2017,38,3,9
16224,NM,22.0,2017,39,3,9
16225,NM,16.0,2017,40,4,9
16226,NM,22.0,2017,41,4,10
16227,NM,17.0,2017,42,4,10
16228,NM,22.0,2017,43,4,10
16229,NM,18.0,2017,44,4,10
16230,NM,21.0,2017,45,4,11
16231,NM,22.0,2017,46,4,11
16232,NM,24.0,2017,47,4,11
16233,NM,37.0,2017,48,4,11
16234,NM,35.0,2017,49,4,12
16235,NM,19.0,2017,50,4,12
16236,NM,31.0,2017,51,4,12
16237,NM,39.0,2017,52,4,12
16238,NM,39.0,2018,1,1,1
16239,NM,40.0,2018,2,1,1
16240,NM,48.0,2018,3,1,1
16241,NM,46.0,2018,4,1,1
16242,NM,55.0,2018,5,1,2
16243,NM,41.0,2018,6,1,2
16244,NM,37.0,2018,7,1,2
16245,NM,33.0,2018,8,1,2
16246,NM,39.0,2018,9,1,3
16247,NM,36.0,2018,10,1,3
16248,NM,35.0,2018,11,1,3
16249,NM,19.0,2018,12,1,3
16250,NM,28.0,2018,13,1,3
16251,NM,19.0,2018,14,2,4
16252,NM,29.0,2018,15,2,4
16253,NM,24.0,2018,16,2,4
16254,NM,25.0,2018,17,2,4
16255,NM,18.0,2018,18,2,5
16256,NM,22.0,2018,19,2,5
16257,NM,17.0,2018,20,2,5
16258,NM,18.0,2018,21,2,5
16259,NM,19.0,2018,22,2,6
16260,NM,17.0,2018,23,2,6
16261,NM,14.0,2018,24,2,6
16262,NM,16.0,2018,25,2,6
16263,NM,25.0,2018,26,2,6
16264,NM,16.0,2018,27,3,7
16265,NM,14.0,2018,28,3,7
16266,NM,13.0,2018,29,3,7
16267,NM,18.0,2018,30,3,7
16268,NM,7.0,2018,31,3,8
16269,NM,18.0,2018,32,3,8
16270,NM,16.0,2018,33,3,8
16271,NM,20.0,2018,34,3,8
16272,NM,12.0,2018,35,3,9
16273,NM,17.0,2018,36,3,9
16274,NM,25.0,2018,37,3,9
16275,NM,12.0,2018,38,3,9
16276,NM,11.0,2018,39,3,9
16277,NM,11.0,2018,40,4,10
16278,NM,18.0,2018,41,4,10
16279,NM,19.0,2018,42,4,10
16280,NM,18.0,2018,43,4,10
16281,NM,20.0,2018,44,4,11
16282,NM,21.0,2018,45,4,11
16283,NM,14.0,2018,46,4,11
16284,NM,17.0,2018,47,4,11
16285,NM,25.0,2018,48,4,12
16286,NM,17.0,2018,49,4,12
16287,NM,21.0,2018,50,4,12
16288,NM,28.0,2018,51,4,12
16289,NM,25.0,2018,52,4,12
16290,NM,24.0,2019,1,1,1
16291,NM,36.0,2019,2,1,1
16292,NM,31.0,2019,3,1,1
16293,NM,25.0,2019,4,1,1
16294,NM,22.0,2019,5,1,2
16295,NM,24.0,2019,6,1,2
16296,NM,29.0,2019,7,1,2
16297,NM,24.0,2019,8,1,2
16298,NM,24.0,2019,9,1,3
16299,NM,18.0,2019,10,1,3
16300,NM,21.0,2019,11,1,3
16301,NM,11.0,2019,12,1,3
16302,NV,24.0,2009,40,4,10
16303,NV,38.0,2009,41,4,10
16304,NV,31.0,2009,42,4,10
16305,NV,21.0,2009,43,4,10
16306,NV,20.0,2009,44,4,10
16307,NV,34.0,2009,45,4,11
16308,NV,27.0,2009,46,4,11
16309,NV,22.0,2009,47,4,11
16310,NV,35.0,2009,48,4,11
16311,NV,40.0,2009,49,4,12
16312,NV,42.0,2009,50,4,12
16313,NV,42.0,2009,51,4,12
16314,NV,26.0,2009,52,4,12
16315,NV,27.0,2010,1,1,1
16316,NV,33.0,2010,2,1,1
16317,NV,29.0,2010,3,1,1
16318,NV,28.0,2010,4,1,1
16319,NV,23.0,2010,5,1,1
16320,NV,31.0,2010,6,1,2
16321,NV,22.0,2010,7,1,2
16322,NV,17.0,2010,8,1,2
16323,NV,32.0,2010,9,1,2
16324,NV,29.0,2010,10,1,3
16325,NV,43.0,2010,11,1,3
16326,NV,27.0,2010,12,1,3
16327,NV,33.0,2010,13,1,3
16328,NV,30.0,2010,14,2,4
16329,NV,31.0,2010,15,2,4
16330,NV,19.0,2010,16,2,4
16331,NV,31.0,2010,17,2,4
16332,NV,24.0,2010,18,2,5
16333,NV,27.0,2010,19,2,5
16334,NV,31.0,2010,20,2,5
16335,NV,22.0,2010,21,2,5
16336,NV,17.0,2010,22,2,5
16337,NV,27.0,2010,23,2,6
16338,NV,25.0,2010,24,2,6
16339,NV,28.0,2010,25,2,6
16340,NV,19.0,2010,26,2,6
16341,NV,12.0,2010,27,3,7
16342,NV,22.0,2010,28,3,7
16343,NV,18.0,2010,29,3,7
16344,NV,22.0,2010,30,3,7
16345,NV,19.0,2010,31,3,7
16346,NV,17.0,2010,32,3,8
16347,NV,25.0,2010,33,3,8
16348,NV,14.0,2010,34,3,8
16349,NV,23.0,2010,35,3,8
16350,NV,15.0,2010,36,3,9
16351,NV,18.0,2010,37,3,9
16352,NV,22.0,2010,38,3,9
16353,NV,17.0,2010,39,3,9
16354,NV,14.0,2010,40,4,10
16355,NV,11.0,2010,41,4,10
16356,NV,21.0,2010,42,4,10
16357,NV,20.0,2010,43,4,10
16358,NV,27.0,2010,44,4,10
16359,NV,23.0,2010,45,4,11
16360,NV,22.0,2010,46,4,11
16361,NV,18.0,2010,47,4,11
16362,NV,20.0,2010,48,4,11
16363,NV,26.0,2010,49,4,12
16364,NV,32.0,2010,50,4,12
16365,NV,26.0,2010,51,4,12
16366,NV,25.0,2010,52,4,12
16367,NV,37.0,2011,1,1,1
16368,NV,28.0,2011,2,1,1
16369,NV,27.0,2011,3,1,1
16370,NV,28.0,2011,4,1,1
16371,NV,31.0,2011,5,1,1
16372,NV,33.0,2011,6,1,2
16373,NV,39.0,2011,7,1,2
16374,NV,42.0,2011,8,1,2
16375,NV,37.0,2011,9,1,2
16376,NV,32.0,2011,10,1,3
16377,NV,30.0,2011,11,1,3
16378,NV,42.0,2011,12,1,3
16379,NV,36.0,2011,13,1,3
16380,NV,23.0,2011,14,2,4
16381,NV,35.0,2011,15,2,4
16382,NV,31.0,2011,16,2,4
16383,NV,35.0,2011,17,2,4
16384,NV,20.0,2011,18,2,4
16385,NV,24.0,2011,19,2,5
16386,NV,19.0,2011,20,2,5
16387,NV,22.0,2011,21,2,5
16388,NV,30.0,2011,22,2,5
16389,NV,36.0,2011,23,2,6
16390,NV,24.0,2011,24,2,6
16391,NV,37.0,2011,25,2,6
16392,NV,22.0,2011,26,2,6
16393,NV,24.0,2011,27,3,7
16394,NV,21.0,2011,28,3,7
16395,NV,29.0,2011,29,3,7
16396,NV,27.0,2011,30,3,7
16397,NV,21.0,2011,31,3,7
16398,NV,24.0,2011,32,3,8
16399,NV,18.0,2011,33,3,8
16400,NV,17.0,2011,34,3,8
16401,NV,35.0,2011,35,3,8
16402,NV,20.0,2011,36,3,9
16403,NV,20.0,2011,37,3,9
16404,NV,21.0,2011,38,3,9
16405,NV,21.0,2011,39,3,9
16406,NV,20.0,2011,40,4,10
16407,NV,22.0,2011,41,4,10
16408,NV,22.0,2011,42,4,10
16409,NV,23.0,2011,43,4,10
16410,NV,26.0,2011,44,4,10
16411,NV,21.0,2011,45,4,11
16412,NV,34.0,2011,46,4,11
16413,NV,27.0,2011,47,4,11
16414,NV,27.0,2011,48,4,11
16415,NV,27.0,2011,49,4,12
16416,NV,26.0,2011,50,4,12
16417,NV,21.0,2011,51,4,12
16418,NV,25.0,2011,52,4,12
16419,NV,33.0,2012,1,1,1
16420,NV,31.0,2012,2,1,1
16421,NV,27.0,2012,3,1,1
16422,NV,30.0,2012,4,1,1
16423,NV,32.0,2012,5,1,1
16424,NV,25.0,2012,6,1,2
16425,NV,30.0,2012,7,1,2
16426,NV,30.0,2012,8,1,2
16427,NV,34.0,2012,9,1,2
16428,NV,28.0,2012,10,1,3
16429,NV,30.0,2012,11,1,3
16430,NV,32.0,2012,12,1,3
16431,NV,24.0,2012,13,1,3
16432,NV,28.0,2012,14,2,3
16433,NV,27.0,2012,15,2,4
16434,NV,34.0,2012,16,2,4
16435,NV,31.0,2012,17,2,4
16436,NV,24.0,2012,18,2,4
16437,NV,25.0,2012,19,2,5
16438,NV,28.0,2012,20,2,5
16439,NV,24.0,2012,21,2,5
16440,NV,23.0,2012,22,2,5
16441,NV,26.0,2012,23,2,6
16442,NV,26.0,2012,24,2,6
16443,NV,21.0,2012,25,2,6
16444,NV,28.0,2012,26,2,6
16445,NV,19.0,2012,27,3,6
16446,NV,25.0,2012,28,3,7
16447,NV,24.0,2012,29,3,7
16448,NV,29.0,2012,30,3,7
16449,NV,25.0,2012,31,3,7
16450,NV,24.0,2012,32,3,8
16451,NV,24.0,2012,33,3,8
16452,NV,17.0,2012,34,3,8
16453,NV,21.0,2012,35,3,8
16454,NV,22.0,2012,36,3,9
16455,NV,27.0,2012,37,3,9
16456,NV,10.0,2012,38,3,9
16457,NV,20.0,2012,39,3,9
16458,NV,24.0,2012,40,4,9
16459,NV,28.0,2012,41,4,10
16460,NV,19.0,2012,42,4,10
16461,NV,12.0,2012,43,4,10
16462,NV,21.0,2012,44,4,10
16463,NV,20.0,2012,45,4,11
16464,NV,21.0,2012,46,4,11
16465,NV,23.0,2012,47,4,11
16466,NV,25.0,2012,48,4,11
16467,NV,25.0,2012,49,4,12
16468,NV,34.0,2012,50,4,12
16469,NV,26.0,2012,51,4,12
16470,NV,36.0,2012,52,4,12
16471,NV,39.0,2013,1,1,1
16472,NV,41.0,2013,2,1,1
16473,NV,41.0,2013,3,1,1
16474,NV,52.0,2013,4,1,1
16475,NV,39.0,2013,5,1,2
16476,NV,33.0,2013,6,1,2
16477,NV,40.0,2013,7,1,2
16478,NV,32.0,2013,8,1,2
16479,NV,38.0,2013,9,1,3
16480,NV,38.0,2013,10,1,3
16481,NV,31.0,2013,11,1,3
16482,NV,27.0,2013,12,1,3
16483,NV,36.0,2013,13,1,3
16484,NV,31.0,2013,14,2,4
16485,NV,22.0,2013,15,2,4
16486,NV,20.0,2013,16,2,4
16487,NV,20.0,2013,17,2,4
16488,NV,34.0,2013,18,2,5
16489,NV,22.0,2013,19,2,5
16490,NV,37.0,2013,20,2,5
16491,NV,19.0,2013,21,2,5
